time,open,high,low,close,tick_volume,real_volume,buffer0,buffer1,buffer2,buffer3,buffer4,buffer5,buffer6,buffer7,buffer8,buffer9
1785716280,2309.78088,2310.17088,2309.51653,2309.77653,118,25,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,115,0,EMPTY,8.5280073945703805e-05,EMPTY
1785716340,2309.77653,2310.22653,2308.99168,2309.32168,119,26,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,116,0,EMPTY,-0.00013335975551864721,EMPTY
1785716400,2309.32168,2309.59168,2308.03677,2308.43677,120,27,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,117,0,EMPTY,-0.00035723429237677351,EMPTY
1785716460,2308.43677,2308.76677,2306.94625,2307.20625,121,28,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,118,0,EMPTY,-0.00045432212829510377,EMPTY
1785716520,2307.20625,2307.59625,2305.43422,2305.76422,122,29,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,119,0,EMPTY,-0.00059596378512072334,EMPTY
1785716580,2305.76422,2306.21422,2303.87113,2304.27113,123,30,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,120,0,EMPTY,-0.00064167738756637505,EMPTY
1785716640,2304.27113,2304.54113,2302.62589,2302.88589,124,31,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,121,0,EMPTY,-0.00062260455656470981,EMPTY
1785716700,2302.88589,2303.21589,2301.40829,2301.73829,125,32,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,122,0,EMPTY,-0.00053421093478522863,EMPTY
1785716760,2301.73829,2302.12829,2300.507,2300.907,126,20,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,123,0,EMPTY,-0.00040842860080747556,EMPTY
1785716820,2300.907,2301.357,2300.14681,2300.40681,127,21,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,124,0,EMPTY,-0.00023638051112584435,EMPTY
1785716880,2300.40681,2300.67681,2299.85763,2300.18763,128,22,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,125,0,EMPTY,-0.00017222076825973431,EMPTY
1785716940,2300.18763,2300.51763,2299.74545,2300.14545,129,23,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,126,0,EMPTY,-4.5436857188718704e-05,EMPTY
1785717000,2300.14545,2300.53545,2299.88298,2300.14298,130,24,EMPTY,EMPTY,EMPTY,0,0.16790234217585764,127,0,EMPTY,2.2154964567810964e-05,0.00036498240247625309
1785717060,2300.14298,2300.59298,2299.70653,2300.03653,131,25,EMPTY,EMPTY,EMPTY,0,0.16239532747179919,128,0,EMPTY,-3.2660194865918868e-05,0.00035302771358983415
1785717120,2300.03653,2300.30653,2299.3039,2299.7039,132,26,EMPTY,EMPTY,EMPTY,-0,0.15049832557898277,129,0,EMPTY,-0.00014807766493696306,0.00032721239803737943
1785717180,2299.7039,2300.0339,2298.80845,2299.06845,133,27,EMPTY,EMPTY,EMPTY,-0,0.1396081443631875,130,0,EMPTY,-0.00020345105506613947,0.00030361893827734332
1785717240,2299.06845,2299.45845,2297.78475,2298.11475,134,28,0,0,0,-0,0.13544141664863313,131,0,0,-0.0003701588181046489,0.00029467940329923282
1785717300,2298.11475,2298.56475,2296.49301,2296.89301,135,29,0,0,0,-0,0.135429043889226,132,0,0,-0.00049424875275505542,0.00029480921248749417
1785717360,2296.89301,2297.16301,2295.25152,2295.51152,136,30,0,0,0,-0,0.13857643500603656,133,0,0,-0.00058414457066913172,0.00030184216850725402
1785717420,2295.51152,2295.84152,2293.78834,2294.11834,100,31,0,0,0,-0,0.14303082853423046,134,0,0,-0.0006067308959423201,0.00031173376290220161
1785717480,2294.11834,2294.50834,2292.47565,2292.87565,101,32,0,0,0,-0,0.14657908876862899,127.59999999999999,0,0,-0.0005650495347824247,0.00031964029267925843
1785717540,2292.87565,2293.32565,2291.6714,2291.9314,102,20,0,0,0,-0,0.1474908055412045,121.2,0,0,-0.00042614453681899533,0.0003217609513557092
1785717600,2291.9314,2292.2014,2291.06338,2291.39338,103,21,0,0,0,-0,0.14726874509930257,114.8,0,0,-0.00033018590290812,0.00032135194765052207
1785717660,2291.39338,2291.72338,2290.91039,2291.31039,104,22,0,0,0,-0,0.1458838328338235,108.40000000000001,0,0,-0.00010386510337934141,0.00031834149024616325
1785717720,2291.31039,2292.05404,2291.05039,2291.66404,105,23,0,0,0,0,0.14513103383303114,102,0,0,0.00011991086339069312,0.00031664989130132518
1785717780,2291.66404,2292.82252,2291.33404,2292.37252,106,24,0,0,0,0,0.14468583183983558,103,0,0,0.00025606456455751214,0.00031558097686460568
1785717840,2292.37252,2293.57582,2291.97252,2293.30582,107,25,0,0,0,0,0.14440482896596285,104,0,0,0.00033806110401624068,0.00031483988682757288
1785717900,2293.30582,2294.63941,2293.04582,2294.30941,108,26,0,0,0,0,0.14620578823928393,105,0,0,0.00045643696841235482,0.00031862700732959107
1785717960,2294.30941,2295.62226,2293.97941,2295.23226,109,27,0,0,0,0,0.14952816384543877,106,0,0,0.000412482806162906,0.0003257364547617476
1785718020,2295.23226,2296.40403,2294.83226,2295.95403,110,28,0,0,0,0,0.15243098977881064,107,0,0,0.00034219951696545792,0.00033195566589547666
1785718080,2295.95403,2296.67645,2295.69403,2296.40645,111,29,0,0,0,0,0.15482788789254273,108,0,0,0.00023034462527693478,0.00033710906858962783
1785718140,2296.40645,2296.91501,2296.07645,2296.58501,112,30,0,0,0,0,0.15690468969458415,109,0,0,0.00011605740942854936,0.00034160435823489104
1785718200,2296.58501,2296.97501,2296.14896,2296.54896,113,31,0,0,0,0,0.15707149352518529,110,0,0,1.4000762625698826e-05,0.00034197288248795984
1785718260,2296.54896,2296.99896,2296.14938,2296.40938,114,32,0,0,0,0,0.15573976449874832,111,0,0,-1.6722268888713643e-05,0.00033909407846685488
1785718320,2296.40938,2296.67938,2295.97785,2296.30785,115,20,0,0,0,-0,0.15133176008240659,112,0,0,-8.60237354851634e-05,0.00032951104548635882
1785718380,2296.30785,2296.71924,2295.90785,2296.38924,116,21,0,0,0,0,0.14568504206018509,113,0,0,7.4394061755356233e-06,0.00031720459128302018
1785718440,2296.38924,2297.16388,2296.12924,2296.77388,117,22,0,0,0,0,0.14093240506598015,114,0,0,0.00015250216242623793,0.00030680513718220304
1785718500,2296.77388,2297.98413,2296.44388,2297.53413,118,23,0,0,0,0,0.13908634759758307,115,0,0,0.00027501610868618798,0.00030268614028724583
1785718560,2297.53413,2298.94944,2297.13413,2298.67944,119,24,0,0,0,0,0.14140370912616032,116,0,0,0.00040631404602109455,0.000307575964411463
1785718620,2298.67944,2300.48299,2298.41944,2300.15299,120,25,0,0,0,0,0.15066322030011889,117,0,0,0.00062236720895469944,0.00032750695487459479
1785718680,2300.15299,2302.23021,2299.82299,2301.84021,121,26,0,0,0,0,0.161199973432573,118,0,0,0.00070100820595708768,0.0003501545692274031
1785718740,2301.84021,2304.03783,2301.44021,2303.58783,122,27,0,0,0,0,0.17221452453020306,119,0,0,0.00074892861651409959,0.00037379630654283118
1785718800,2303.58783,2305.5,2303.32783,2305.23,123,28,0,0,0,0,0.18128007980686953,120,0,0,0.00072226225060934013,0.00039319304322533874
1785718860,2305.23,2306.94671,2304.9,2306.61671,124,29,0,0,0,0,0.18721118518484958,121,0,0,0.00063699018701601773,0.00040581338107285625
1785718920,2306.61671,2308.02932,2306.21671,2307.63932,125,30,0,0,0,0,0.18911332698767569,122,0,0,0.00049448610386804148,0.00040975495032663002
1785718980,2307.63932,2308.69868,2307.37932,2308.24868,126,31,0,0,0,0,0.18825162751621266,123,0,0,0.00035263507737859356,0.00040778021265068509
1785719040,2308.24868,2308.73248,2307.91868,2308.46248,127,32,0,0,0,0,0.1833904688321823,124,0,0,0.00011364502574284785,0.00039721344925688868
1785719100,2308.46248,2308.79248,2307.96052,2308.36052,128,20,0,0,0,0,0.17557815872354884,125,0,0,-1.7328235735192266e-08,0.00038030922206975886
1785719160,2308.36052,2308.75052,2307.80881,2308.06881,129,21,0,0,0,0,0.16492443779935884,126,0,0,-7.0092282168587872e-05,0.00035727799163699715
1785719220,2308.06881,2308.51881,2307.40537,2307.73537,130,22,0,0,0,-0,0.15326815133182034,127,0,0,-0.00013988588672653179,0.00033207479792585654
1785719280,2307.73537,2308.00537,2307.10219,2307.50219,131,23,0,0,0,-0,0.14216640210140372,128,0,0,-0.0001516365136726705,0.00030805258325974482
1785719340,2307.50219,2307.83219,2307.21846,2307.47846,132,24,0,0,0,0,0.13291627057794447,129,0,0,-1.1648853914358881e-05,0.00028801194221753313
1785719400,2307.47846,2308.10995,2307.14846,2307.71995,133,25,0,0,0,0,0.12511269204821257,130,0,0,6.4894696151007736e-05,0.00027107425242004033
1785719460,2307.71995,2308.66826,2307.31995,2308.21826,134,26,0,0,0,0,0.12188181884178249,131,0,0,0.00017738045939186264,0.00026401710131558896
1785719520,2308.21826,2309.17198,2307.95826,2308.90198,135,27,0,0,0,0,0.12146906296137754,132,0,0,0.00026364166733028327,0.00026304508379644927
1785719580,2308.90198,2309.97954,2308.57198,2309.64954,136,28,0,0,0,0,0.12162848122530089,133,0,0,0.00031309419639224956,0.00026330505801607651
1785719640,2309.64954,2310.70133,2309.24954,2310.31133,100,29,0,0,0,0,0.12149957758633403,134,0,0,0.00029745578229434244,0.00026295065952503904
1785719700,2310.31133,2311.18718,2310.05133,2310.73718,101,30,0,0,0,0,0.12020171181270067,127.59999999999999,0,0,0.00024721693889873109,0.00026009386280074625
1785719760,2310.73718,2311.07411,2310.40718,2310.80411,102,31,0,0,0,0,0.12034673488975377,121.2,0,0,4.4677462151199165e-05,0.00026040012298955483
1785719820,2310.80411,2311.13411,2310.03931,2310.43931,103,32,0,0,0,-0,0.12287425259039658,114.8,0,0,-9.7039085864558672e-05,0.00026591101540424485
1785719880,2310.43931,2310.82931,2309.3742,2309.6342,104,20,0,0,0,-0,0.12885492261340872,108.40000000000001,0,0,-0.00025610884191173966,0.00027895093217230834
1785719940,2309.6342,2310.0842,2308.11698,2308.44698,105,21,0,0,0,-0,0.13978792190406567,102,0,0,-0.00046036925758219382,0.00030277481595887822
1785720000,2308.44698,2308.71698,2306.59307,2306.99307,106,22,0,0,0,-0,0.15440222362009376,103,0,0,-0.00062749013332741299,0.00033463954796382147
1785720060,2306.99307,2307.32307,2305.16549,2305.42549,107,23,0,0,0,-0,0.16716707782923262,104,0,0,-0.00063424873948481064,0.00036255146512939921
1785720120,2305.42549,2305.81549,2303.57829,2303.90829,108,24,0,0,0,-0,0.17902352077051012,105,0,0,-0.00066689438309897042,0.00038852136942158866
1785720180,2303.90829,2304.35829,2302.18828,2302.58828,109,25,0,0,0,-0,0.18843865935377457,106,0,0,-0.00060296460752518044,0.00040918878331512782
1785720240,2302.58828,2302.85828,2301.3099,2301.5699,110,26,0,0,0,-0,0.19444372414605904,107,0,0,-0.00049175552835922787,0.00042241542206921252
1785720300,2301.5699,2301.8999,2300.56786,2300.89786,111,27,0,0,0,-0,0.19661420323535589,108,0,0,-0.00034360811170408567,0.00042725539158734293
1785720360,2300.89786,2301.28786,2300.15085,2300.55085,112,28,0,0,0,-0,0.19530924920110265,109,0,0,-0.00019935162646955717,0.00042448366051353012
1785720420,2300.55085,2301.00085,2300.1871,2300.4471,113,29,0,0,0,0,0.1888200563488549,110,0,0,-5.1364769775297248e-05,0.00041039860544686053
1785720480,2300.4471,2300.73116,2300.1171,2300.46116,114,30,0,0,0,0,0.17944799256381669,111,0,0,-4.7182686384594774e-05,0.00039002612972569527
1785720540,2300.46116,2300.79116,2300.04851,2300.44851,115,31,0,0,0,0,0.16726668164961309,112,0,0,-3.0776815522770562e-06,0.00036355232669305228
