time,open,high,low,close,tick_volume,real_volume,buffer0,buffer1,buffer2,buffer3,buffer4,buffer5,buffer6,buffer7,buffer8,buffer9
1785715980,106.5,106.5,106.5,106.5,100,20,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0047058910374131457,EMPTY
1785716040,107.0,107.0,107.0,107.0,100,21,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0046838493124257141,EMPTY
1785716100,107.5,107.5,107.5,107.5,100,22,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.004662013105811269,EMPTY
1785716160,108.0,108.0,108.0,108.0,100,23,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0046403795565028716,EMPTY
1785716220,108.5,108.5,108.5,108.5,100,24,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0046189458562944097,EMPTY
1785716280,109.0,109.0,109.0,109.0,100,25,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0045977092486291227,EMPTY
1785716340,109.5,109.5,109.5,109.5,100,26,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0045766670274121068,EMPTY
1785716400,110.0,110.0,110.0,110.0,100,27,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0045558165358610125,EMPTY
1785716460,110.5,110.5,110.5,110.5,100,28,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0045351551653913802,EMPTY
1785716520,111.0,111.0,111.0,111.0,100,29,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0045146803545259573,EMPTY
1785716580,111.5,111.5,111.5,111.5,100,30,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0044943895878395423,EMPTY
1785716640,112.0,112.0,112.0,112.0,100,31,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0044742803949207044,EMPTY
1785716700,112.5,112.5,112.5,112.5,100,32,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0044543503493805758,EMPTY
1785716760,113.0,113.0,113.0,113.0,100,20,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0044345970678660862,EMPTY
1785716820,113.5,113.5,113.5,113.5,100,21,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0044150182091167167,EMPTY
1785716880,114.0,114.0,114.0,114.0,100,22,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0043956114730381302,EMPTY
1785716940,114.5,114.5,114.5,114.5,100,23,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,100,100,EMPTY,0.0043763745997988934,EMPTY
1785717000,115.0,115.0,115.0,115.0,100,24,1,1,0,100,0,100,100,1,0.0043573053689556218,0.0001879159971941772
1785717060,115.5,115.5,115.5,115.5,100,25,1,1,0,100,0,100,100,1,0.0043384015985976632,0.0001861739044812951
1785717120,116.0,116.0,116.0,116.0,100,26,1,1,0,100,0,100,100,1,0.0043196611445166511,0.0001844559533646322
1785717180,116.5,116.5,116.5,116.5,100,27,1,1,0,100,0,100,100,1,0.004301081899391157,0.00018276169931894808
1785717240,117.0,117.0,117.0,117.0,100,28,1,1,0,100,0,100,100,1,0.0042826617920006527,0.00018109070801497932
1785717300,117.5,117.5,117.5,117.5,100,29,1,1,0,100,0,100,100,1,0.0042643987864572352,0.00017944255503985778
1785717360,118.0,118.0,118.0,118.0,100,30,1,1,0,100,0,100,100,1,0.0042462908814515643,0.00017781682562650791
1785717420,118.5,118.5,118.5,118.5,100,31,1,1,0,100,0,100,100,1,0.0042283361095210026,0.00017621311439139923
1785717480,119.0,119.0,119.0,119.0,100,32,1,1,0,100,0,100,100,1,0.0042105325363435142,0.00017463102508049922
1785717540,119.5,119.5,119.5,119.5,100,20,1,1,0,100,0,100,100,1,0.0041928782600360037,0.00017307017032369245
1785717600,120.0,120.0,120.0,120.0,100,21,1,1,0,100,0,100,100,1,0.0041753714104801887,0.00017153017139641069
1785717660,120.5,120.5,120.5,120.5,100,22,1,1,0,100,0,100,100,1,0.0041580101486635712,0.00017001065798878299
1785717720,121.0,121.0,121.0,121.0,100,23,1,1,0,100,0,100,100,1,0.0041407926660319561,0.00016851126798228232
1785717780,121.5,121.5,121.5,121.5,100,24,1,1,0,100,0,100,100,1,0.0041237171838615083,0.00016703164723285292
1785717840,122.0,122.0,122.0,122.0,100,25,1,1,0,100,0,100,100,1,0.004106781952653904,0.00016557144936090902
1785717900,122.5,122.5,122.5,122.5,100,26,1,1,0,100,0,100,100,1,0.0040899852515252633,0.00016413033554772748
1785717960,123.0,123.0,123.0,123.0,100,27,1,1,0,100,0,100,100,1,0.0040733253876350517,0.00016270797433812922
1785718020,123.5,123.5,123.5,123.5,100,28,1,1,0,100,0,100,100,1,0.0040568006956149816,0.00016130404144898202
1785718080,124.0,124.0,124.0,124.0,100,29,1,1,0,100,0,100,100,1,0.0040404095370050186,0.00015991821958374691
1785718140,124.5,124.5,124.5,124.5,100,30,1,1,0,100,0,100,100,1,0.0040241502997249157,0.00015855019825222131
1785718200,125.0,125.0,125.0,125.0,1000,31,2.5,2.5,0,250,0,100,250,2.5,0.0040080213975395296,0.0001571996735960209
1785718260,125.5,125.5,125.5,125.5,100,32,0.10000000000000001,0.10000000000000001,0,100,0,1000,100,0.10000000000000001,0.0039920212695374602,0.00015586634821934922
1785718320,126.0,126.0,126.0,126.0,100,20,1,1,0,100,0,100,100,1,0.0039761483796389996,0.00015454993102432502
1785718380,126.5,126.5,126.5,126.5,100,21,1,1,0,100,0,100,100,1,0.0039604012160969759,0.00015325013705138566
1785718440,127.0,127.0,127.0,127.0,100,22,1,1,0,100,0,100,100,1,0.0039447782910162488,0.00015196668732490577
1785718500,127.5,127.5,127.5,127.5,100,23,1,1,0,100,0,100,100,1,0.00392927813989008,0.00015069930870238854
1785718560,128.0,128.0,128.0,128.0,100,24,1,1,0,100,0,100,100,1,0.0039138993211356166,0.00014944773372907216
1785718620,128.5,128.5,128.5,128.5,100,25,1,1,0,100,0,100,100,1,0.0038986404156577947,0.00014821170049577454
1785718680,129.0,129.0,129.0,129.0,100,26,1,1,0,100,0,100,100,1,0.0038835000263972574,0.00014699095250177133
1785718740,129.5,129.5,129.5,129.5,100,27,1,1,0,100,0,100,100,1,0.0038684767779209039,0.00014578523852085408
1785718800,130.0,130.0,130.0,130.0,100,28,1,1,0,100,0,100,100,1,0.0038535693159893469,0.00014459431247197221
1785718860,130.5,130.5,130.5,130.5,100,29,1,1,0,100,0,100,100,1,0.0038387763071661141,0.00014341793329274708
1785718920,131.0,131.0,131.0,131.0,100,30,1,1,0,100,0,100,100,1,0.0038240964384028686,0.00014225586481741664
1785718980,131.5,131.5,131.5,131.5,100,31,1,1,0,100,0,100,100,1,0.0038095284166681509,0.00014110787565757452
1785719040,132.0,132.0,132.0,132.0,100,32,1,1,0,100,0,100,100,1,0.0037950709685512507,0.00013997373908695439
1785719100,132.5,132.5,132.5,132.5,100,20,1,1,0,100,0,100,100,1,0.0037807228399060477,0.00013885323292854468
1785719160,133.0,133.0,133.0,133.0,100,21,1,1,0,100,0,100,100,1,0.0037664827954770885,0.00013774613944571694
1785719220,133.5,133.5,133.5,133.5,100,22,1,1,0,100,0,100,100,1,0.0037523496185505323,0.00013665224523614966
1785719280,134.0,134.0,134.0,134.0,100,23,1,1,0,100,0,100,100,1,0.0037383221106068731,0.00013557134112835036
1785719340,134.5,134.5,134.5,134.5,100,24,1,1,0,100,0,100,100,1,0.0037243990909825442,0.00013450322208143151
1785719400,135.0,135.0,135.0,135.0,100,25,1,1,0,100,0,100,100,1,0.0037105793965359624,0.00013344768708761673
1785719460,135.5,135.5,135.5,135.5,100,26,1,1,0,100,0,100,100,1,0.0036968618813260079,0.00013240453907720654
1785719520,136.0,136.0,136.0,136.0,100,27,1,1,0,100,0,100,100,1,0.003683245416296721,0.00013137358482627473
1785719580,136.5,136.5,136.5,136.5,100,28,1,1,0,100,0,100,100,1,0.0036697288889619983,0.00013035463486718563
1785719640,137.0,137.0,137.0,137.0,100,29,1,1,0,100,0,100,100,1,0.0036563112031107181,0.00012934750340062694
1785719700,137.5,137.5,137.5,137.5,100,30,1,1,0,100,0,100,100,1,0.0036429912785012064,0.00012835200821132992
1785719760,138.0,138.0,138.0,138.0,100,31,1,1,0,100,0,100,100,1,0.0036297680505787966,0.00012736797058495681
1785719820,138.5,138.5,138.5,138.5,100,32,1,1,0,100,0,100,100,1,0.0036166404701880595,0.00012639521522756861
1785719880,139.0,139.0,139.0,139.0,100,20,1,1,0,100,0,100,100,1,0.0036036075032983561,0.0001254335701876292
1785719940,139.5,139.5,139.5,139.5,100,21,1,1,0,100,0,100,100,1,0.0035906681307285027,0.00012448286677952365
1785720000,140.0,140.0,140.0,140.0,100,22,1,1,0,100,0,100,100,1,0.0035778213478838694,0.00012354293950929876
1785720060,140.5,140.5,140.5,140.5,100,23,1,1,0,100,0,100,100,1,0.0035650661644970327,0.00012261362600267321
1785720120,141.0,141.0,141.0,141.0,100,24,1,1,0,100,0,100,100,1,0.0035524016043675388,0.00012169476693457503
1785720180,141.5,141.5,141.5,141.5,100,25,1,1,0,100,0,100,100,1,0.0035398267051238719,0.00012078620596035856
1785720240,142.0,142.0,142.0,142.0,100,26,1,1,0,100,0,100,100,1,0.0035273405179685469,0.0001198877896494747
1785720300,142.5,142.5,142.5,142.5,100,27,1,1,0,100,0,100,100,1,0.0035149421074445186,0.00011899936742028749
1785720360,143.0,143.0,143.0,143.0,100,28,1,1,0,100,0,100,100,1,0.0035026305512015909,0.00011812079147699033
1785720420,143.5,143.5,143.5,143.5,100,29,1,1,0,100,0,100,100,1,0.0034904049397690429,0.00011725191674743013
1785720480,144.0,144.0,144.0,144.0,100,30,1,1,0,100,0,100,100,1,0.0034782643763247023,0.0001163926008238381
1785720540,144.5,144.5,144.5,144.5,100,31,1,1,0,100,0,100,100,1,0.0034662079764862241,0.00011554270390349834
1785720600,145.0,145.0,145.0,145.0,100,32,1,1,0,100,0,100,100,1,0.0034542348680872692,0.00011470208873237893
1785720660,145.5,145.5,145.5,145.5,100,20,1,1,0,100,0,100,100,1,0.0034423441909732233,0.00011387062054890853
1785720720,146.0,146.0,146.0,146.0,100,21,1,1,0,100,0,100,100,1,0.0034305350967889225,0.00011304816703054088
1785720780,146.5,146.5,146.5,146.5,100,22,1,1,0,100,0,100,100,1,0.0034188067487859186,0.00011223459824015495
1785720840,147.0,147.0,147.0,147.0,100,23,1,1,0,100,0,100,100,1,0.0034071583216137569,0.00011142978657538625
1785720900,147.5,147.5,147.5,147.5,100,24,1,1,0,100,0,100,100,1,0.0033955890011387879,0.0001106336067176689
1785720960,148.0,148.0,148.0,148.0,100,25,1,1,0,100,0,100,100,1,0.0033840979842398866,0.00010984593558401215
1785721020,148.5,148.5,148.5,148.5,100,26,1,1,0,100,0,100,100,1,0.0033726844786396981,0.00010906665227872556
1785721080,149.0,149.0,149.0,149.0,100,27,1,1,0,100,0,100,100,1,0.0033613477027047978,0.00010829563804735881
1785721140,149.5,149.5,149.5,149.5,100,28,1,1,0,100,0,100,100,1,0.0033500868852822663,0.00010753277623092429
